entry,at,order
"The player ""Hossein @ casYoi_zZN"" passed the room ownership to ""Mohammad M @ xHiJmE_Qdf"".",2022-04-28T01:50:12.514Z,165111061251400
"-- ending hand #39 --",2022-04-28T01:42:46.228Z,165111016622803
"""Siamak @ XGXRtKsbbo"" shows a Jâ™ , Aâ™ .",2022-04-28T01:42:46.228Z,165111016622802
"""Mohammad M @ xHiJmE_Qdf"" collected 1500 from pot with Two Pair, K's & 3's (combination: Kâ™¦, Kâ™£, 3â™¦, 3â™¥, Jâ™£)",2022-04-28T01:42:46.228Z,165111016622801
"""Mohammad M @ xHiJmE_Qdf"" shows a 3â™¦, Kâ™¦.",2022-04-28T01:42:46.228Z,165111016622800
"""Mohammad M @ xHiJmE_Qdf"" calls 250",2022-04-28T01:42:45.359Z,165111016535900
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:42:43.977Z,165111016397700
"""Siamak @ XGXRtKsbbo"" bets 250",2022-04-28T01:42:41.621Z,165111016162100
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:42:38.609Z,165111015860900
"River: 4â™¥, 5â™ , 3â™¥, Jâ™£ [Kâ™£]",2022-04-28T01:42:36.199Z,165111015619900
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:42:35.307Z,165111015530700
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:42:32.091Z,165111015209100
"""Siamak @ XGXRtKsbbo"" bets 100",2022-04-28T01:42:30.992Z,165111015099200
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:42:28.611Z,165111014861100
"Turn: 4â™¥, 5â™ , 3â™¥ [Jâ™£]",2022-04-28T01:42:26.796Z,165111014679600
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:42:25.938Z,165111014593800
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:42:25.092Z,165111014509200
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:42:24.149Z,165111014414900
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:42:22.609Z,165111014260900
"Flop:  [4â™¥, 5â™ , 3â™¥]",2022-04-28T01:42:20.299Z,165111014029900
"""Amin ðŸª“ @ q7yik-c0PC"" checks",2022-04-28T01:42:19.473Z,165111013947300
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:42:18.161Z,165111013816100
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:42:16.535Z,165111013653500
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:42:15.690Z,165111013569000
"""Amin ðŸª“ @ q7yik-c0PC"" posts a big blind of 100",2022-04-28T01:42:11.893Z,165111013189307
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 50",2022-04-28T01:42:11.893Z,165111013189306
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (15589) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (5921) | #9 ""Siamak @ XGXRtKsbbo"" (13505) | #10 ""Shohreh @ UA4oSZwjWd"" (41985)",2022-04-28T01:42:11.893Z,165111013189301
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Shohreh @ UA4oSZwjWd"") --",2022-04-28T01:42:11.893Z,165111013189300
"-- ending hand #38 --",2022-04-28T01:42:05.798Z,165111012579802
"""Mohammad M @ xHiJmE_Qdf"" collected 4830 from pot with Two Pair, Q's & J's (combination: Qâ™ , Qâ™¥, Jâ™ , Jâ™£, 9â™¥)",2022-04-28T01:42:05.798Z,165111012579801
"""Mohammad M @ xHiJmE_Qdf"" shows a Jâ™ , Qâ™ .",2022-04-28T01:42:05.798Z,165111012579800
"""Shohreh @ UA4oSZwjWd"" calls 785",2022-04-28T01:42:04.982Z,165111012498200
"""Mohammad M @ xHiJmE_Qdf"" bets 785",2022-04-28T01:42:03.686Z,165111012368600
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:41:59.530Z,165111011953000
"River: Qâ™¥, 5â™¥, 9â™¥, Jâ™£ [5â™£]",2022-04-28T01:41:57.685Z,165111011768500
"""Shohreh @ UA4oSZwjWd"" calls 785",2022-04-28T01:41:56.822Z,165111011682200
"""Mohammad M @ xHiJmE_Qdf"" bets 785",2022-04-28T01:41:52.495Z,165111011249500
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:41:48.291Z,165111010829100
"Turn: Qâ™¥, 5â™¥, 9â™¥ [Jâ™£]",2022-04-28T01:41:46.287Z,165111010628700
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:41:45.452Z,165111010545200
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:41:43.422Z,165111010342200
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:41:41.907Z,165111010190700
"Flop:  [Qâ™¥, 5â™¥, 9â™¥]",2022-04-28T01:41:39.874Z,165111009987400
"""Shohreh @ UA4oSZwjWd"" calls 745",2022-04-28T01:41:38.995Z,165111009899500
"""Mohammad M @ xHiJmE_Qdf"" raises to 745",2022-04-28T01:41:36.866Z,165111009686600
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:41:31.919Z,165111009191900
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:41:31.041Z,165111009104100
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:41:28.086Z,165111008808600
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 100",2022-04-28T01:41:24.874Z,165111008487407
"""Shohreh @ UA4oSZwjWd"" posts a small blind of 50",2022-04-28T01:41:24.874Z,165111008487406
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (13174) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (5921) | #9 ""Siamak @ XGXRtKsbbo"" (13505) | #10 ""Shohreh @ UA4oSZwjWd"" (44400)",2022-04-28T01:41:24.874Z,165111008487401
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""Siamak @ XGXRtKsbbo"") --",2022-04-28T01:41:24.874Z,165111008487400
"""Mohammad M @ xHiJmE_Qdf"" shows a Qâ™ , 3â™¥.",2022-04-28T01:41:20.037Z,165111008003700
"-- ending hand #37 --",2022-04-28T01:41:18.358Z,165111007835802
"""Siamak @ XGXRtKsbbo"" collected 500 from pot with Pair, 4's (combination: 4â™£, 4â™ , Qâ™¥, Jâ™ , 10â™¦)",2022-04-28T01:41:18.358Z,165111007835801
"""Siamak @ XGXRtKsbbo"" shows a Jâ™ , Qâ™¥.",2022-04-28T01:41:18.358Z,165111007835800
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:41:17.545Z,165111007754500
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:41:15.939Z,165111007593900
"River: 4â™£, 7â™£, 10â™¦, 4â™  [2â™¦]",2022-04-28T01:41:12.265Z,165111007226500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:41:11.350Z,165111007135000
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:41:09.185Z,165111006918500
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:41:07.525Z,165111006752500
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:41:05.761Z,165111006576100
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:41:03.948Z,165111006394800
"Turn: 4â™£, 7â™£, 10â™¦ [4â™ ]",2022-04-28T01:41:02.738Z,165111006273800
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:41:01.902Z,165111006190200
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:41:00.411Z,165111006041100
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:40:58.542Z,165111005854200
"Flop:  [4â™£, 7â™£, 10â™¦]",2022-04-28T01:40:56.046Z,165111005604600
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:40:55.154Z,165111005515400
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:40:52.928Z,165111005292800
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:40:51.970Z,165111005197000
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:40:51.072Z,165111005107200
"""Shohreh @ UA4oSZwjWd"" posts a big blind of 100",2022-04-28T01:40:43.452Z,165111004345207
"""Siamak @ XGXRtKsbbo"" posts a small blind of 50",2022-04-28T01:40:43.452Z,165111004345206
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (13374) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (5921) | #9 ""Siamak @ XGXRtKsbbo"" (13205) | #10 ""Shohreh @ UA4oSZwjWd"" (44500)",2022-04-28T01:40:43.452Z,165111004345201
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""Amin ðŸª“ @ q7yik-c0PC"") --",2022-04-28T01:40:43.452Z,165111004345200
"""Mohammad M @ xHiJmE_Qdf"" shows a Kâ™¥, Kâ™£.",2022-04-28T01:40:40.366Z,165111004036600
"""Shohreh @ UA4oSZwjWd"" shows a 5â™£, 7â™¦.",2022-04-28T01:40:40.208Z,165111004020800
"-- ending hand #36 --",2022-04-28T01:40:39.054Z,165111003905402
"""Shohreh @ UA4oSZwjWd"" collected 4920 from pot",2022-04-28T01:40:39.054Z,165111003905401
"Uncalled bet of 2460 returned to ""Shohreh @ UA4oSZwjWd""",2022-04-28T01:40:39.054Z,165111003905400
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:40:38.119Z,165111003811900
"""Shohreh @ UA4oSZwjWd"" bets 2460",2022-04-28T01:40:36.560Z,165111003656000
"Turn: 6â™¥, 4â™£, 3â™¥ [10â™¦]",2022-04-28T01:40:31.633Z,165111003163300
"""Mohammad M @ xHiJmE_Qdf"" calls 1640",2022-04-28T01:40:30.750Z,165111003075000
"""Shohreh @ UA4oSZwjWd"" bets 1640",2022-04-28T01:40:28.782Z,165111002878200
"Flop:  [6â™¥, 4â™£, 3â™¥]",2022-04-28T01:40:23.625Z,165111002362500
"""Shohreh @ UA4oSZwjWd"" calls 745",2022-04-28T01:40:22.715Z,165111002271500
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:40:20.344Z,165111002034400
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:40:17.524Z,165111001752400
"""Mohammad M @ xHiJmE_Qdf"" raises to 745",2022-04-28T01:40:16.230Z,165111001623000
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:40:09.950Z,165111000995000
"""Siamak @ XGXRtKsbbo"" posts a big blind of 100",2022-04-28T01:40:08.220Z,165111000822007
"""Amin ðŸª“ @ q7yik-c0PC"" posts a small blind of 50",2022-04-28T01:40:08.220Z,165111000822006
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (15759) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (5971) | #9 ""Siamak @ XGXRtKsbbo"" (13305) | #10 ""Shohreh @ UA4oSZwjWd"" (41965)",2022-04-28T01:40:08.220Z,165111000822001
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T01:40:08.220Z,165111000822000
"""Shohreh @ UA4oSZwjWd"" shows a 2â™¦, 5â™ .",2022-04-28T01:40:03.120Z,165111000312000
"-- ending hand #35 --",2022-04-28T01:40:01.678Z,165111000167802
"""Mohammad M @ xHiJmE_Qdf"" collected 800 from pot with Pair, 3's (combination: 3â™¦, 3â™£, Aâ™ , Kâ™¥, Jâ™¥)",2022-04-28T01:40:01.678Z,165111000167801
"""Mohammad M @ xHiJmE_Qdf"" shows a 3â™¦, 3â™£.",2022-04-28T01:40:01.678Z,165111000167800
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:40:00.809Z,165111000080900
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:39:56.824Z,165110999682400
"River: Aâ™ , Jâ™¥, Kâ™¥, 2â™£ [6â™¦]",2022-04-28T01:39:55.608Z,165110999560800
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:39:54.713Z,165110999471300
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:39:53.691Z,165110999369100
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:39:52.681Z,165110999268100
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:39:45.081Z,165110998508100
"Turn: Aâ™ , Jâ™¥, Kâ™¥ [2â™£]",2022-04-28T01:39:43.402Z,165110998340200
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:39:42.517Z,165110998251700
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:39:40.751Z,165110998075100
"""Amin ðŸª“ @ q7yik-c0PC"" checks",2022-04-28T01:39:39.801Z,165110997980100
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:39:38.170Z,165110997817000
"Flop:  [Aâ™ , Jâ™¥, Kâ™¥]",2022-04-28T01:39:35.985Z,165110997598500
"""Amin ðŸª“ @ q7yik-c0PC"" checks",2022-04-28T01:39:35.132Z,165110997513200
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:39:32.837Z,165110997283700
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:39:30.801Z,165110997080100
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:39:25.933Z,165110996593300
"""Amin ðŸª“ @ q7yik-c0PC"" posts a big blind of 100",2022-04-28T01:39:22.995Z,165110996299508
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 50",2022-04-28T01:39:22.995Z,165110996299507
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (15259) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (6071) | #9 ""Siamak @ XGXRtKsbbo"" (13405) | #10 ""Shohreh @ UA4oSZwjWd"" (42265)",2022-04-28T01:39:22.995Z,165110996299502
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""Shohreh @ UA4oSZwjWd"") --",2022-04-28T01:39:22.995Z,165110996299501
"The player ""Saeed @ f50jW-AuT0"" quits the game with a stack of 0.",2022-04-28T01:39:22.995Z,165110996299500
"-- ending hand #34 --",2022-04-28T01:39:16.977Z,165110995697703
"""Shohreh @ UA4oSZwjWd"" shows a Kâ™¥, 7â™¥.",2022-04-28T01:39:16.977Z,165110995697702
"""Mohammad M @ xHiJmE_Qdf"" collected 2280 from pot with A High (combination: Aâ™¥, Qâ™¦, Jâ™ , 10â™ , 8â™ )",2022-04-28T01:39:16.977Z,165110995697701
"""Mohammad M @ xHiJmE_Qdf"" shows a Aâ™¥, 3â™£.",2022-04-28T01:39:16.977Z,165110995697700
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:39:16.055Z,165110995605500
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:39:14.616Z,165110995461600
"River: Qâ™¦, Jâ™ , 8â™ , 10â™  [4â™¦]",2022-04-28T01:39:12.778Z,165110995277800
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:39:11.844Z,165110995184400
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:39:10.255Z,165110995025500
"Turn: Qâ™¦, Jâ™ , 8â™  [10â™ ]",2022-04-28T01:39:06.781Z,165110994678100
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:39:05.868Z,165110994586800
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:39:03.241Z,165110994324100
"Flop:  [Qâ™¦, Jâ™ , 8â™ ]",2022-04-28T01:38:58.761Z,165110993876100
"""Mohammad M @ xHiJmE_Qdf"" calls 760",2022-04-28T01:38:57.916Z,165110993791600
"""Shohreh @ UA4oSZwjWd"" calls 760",2022-04-28T01:38:56.064Z,165110993606400
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:38:51.842Z,165110993184200
"""Saeed @ f50jW-AuT0"" raises to 760 and go all in",2022-04-28T01:38:50.825Z,165110993082500
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:38:46.761Z,165110992676100
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 100",2022-04-28T01:38:43.354Z,165110992335408
"""Shohreh @ UA4oSZwjWd"" posts a small blind of 50",2022-04-28T01:38:43.354Z,165110992335407
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (13739) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (6071) | #3 ""Saeed @ f50jW-AuT0"" (760) | #9 ""Siamak @ XGXRtKsbbo"" (13405) | #10 ""Shohreh @ UA4oSZwjWd"" (43025)",2022-04-28T01:38:43.354Z,165110992335401
"-- starting hand #34  (No Limit Texas Hold'em) (dealer: ""Siamak @ XGXRtKsbbo"") --",2022-04-28T01:38:43.354Z,165110992335400
"""Mohammad M @ xHiJmE_Qdf"" shows a 2â™¥, 7â™¥.",2022-04-28T01:38:42.003Z,165110992200300
"""Saeed @ f50jW-AuT0"" shows a 2â™£, 7â™¦.",2022-04-28T01:38:40.276Z,165110992027600
"-- ending hand #33 --",2022-04-28T01:38:38.916Z,165110991891602
"""Amin ðŸª“ @ q7yik-c0PC"" collected 300 from pot",2022-04-28T01:38:38.916Z,165110991891601
"Uncalled bet of 1000 returned to ""Amin ðŸª“ @ q7yik-c0PC""",2022-04-28T01:38:38.916Z,165110991891600
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:38:38.064Z,165110991806400
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:38:35.636Z,165110991563600
"""Amin ðŸª“ @ q7yik-c0PC"" bets 1000",2022-04-28T01:38:30.800Z,165110991080000
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:38:19.052Z,165110989905200
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:38:16.808Z,165110989680800
"Flop:  [7â™ , 10â™ , 2â™ ]",2022-04-28T01:38:14.320Z,165110989432000
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:38:13.431Z,165110989343100
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:38:12.524Z,165110989252400
"""Saeed @ f50jW-AuT0"" folds",2022-04-28T01:38:10.920Z,165110989092000
"""Amin ðŸª“ @ q7yik-c0PC"" calls 100",2022-04-28T01:38:09.924Z,165110988992400
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:38:08.479Z,165110988847900
"""Shohreh @ UA4oSZwjWd"" posts a big blind of 100",2022-04-28T01:38:06.090Z,165110988609008
"""Siamak @ XGXRtKsbbo"" posts a small blind of 50",2022-04-28T01:38:06.090Z,165110988609007
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (13739) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (5871) | #3 ""Saeed @ f50jW-AuT0"" (760) | #9 ""Siamak @ XGXRtKsbbo"" (13505) | #10 ""Shohreh @ UA4oSZwjWd"" (43125)",2022-04-28T01:38:06.090Z,165110988609001
"-- starting hand #33  (No Limit Texas Hold'em) (dead button) --",2022-04-28T01:38:06.090Z,165110988609000
"-- ending hand #32 --",2022-04-28T01:37:59.982Z,165110987998201
"""Mohammad M @ xHiJmE_Qdf"" collected 13739 from pot with Two Pair, A's & J's (combination: Aâ™¦, Aâ™¥, Jâ™¦, Jâ™ , Kâ™£)",2022-04-28T01:37:59.982Z,165110987998200
"River: Aâ™¥, 2â™¥, Jâ™ , 4â™  [Kâ™£]",2022-04-28T01:37:55.963Z,165110987596300
"Turn: Aâ™¥, 2â™¥, Jâ™  [4â™ ]",2022-04-28T01:37:51.859Z,165110987185900
"""Saeed @ f50jW-AuT0"" shows a 5â™¥, Kâ™¥.",2022-04-28T01:37:47.765Z,165110986776502
"""Mohammad M @ xHiJmE_Qdf"" shows a Jâ™¦, Aâ™¦.",2022-04-28T01:37:47.765Z,165110986776501
"Uncalled bet of 760 returned to ""Saeed @ f50jW-AuT0""",2022-04-28T01:37:47.765Z,165110986776500
"""Mohammad M @ xHiJmE_Qdf"" calls 5636 and go all in",2022-04-28T01:37:46.936Z,165110986693600
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:37:45.454Z,165110986545400
"""Saeed @ f50jW-AuT0"" raises to 6396 and go all in",2022-04-28T01:37:32.446Z,165110985244600
"""Mohammad M @ xHiJmE_Qdf"" bets 789",2022-04-28T01:37:29.297Z,165110984929700
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:37:24.465Z,165110984446500
"Flop:  [Aâ™¥, 2â™¥, Jâ™ ]",2022-04-28T01:37:19.357Z,165110983935700
"""Shohreh @ UA4oSZwjWd"" calls 789",2022-04-28T01:37:18.458Z,165110983845800
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:37:11.099Z,165110983109900
"""Saeed @ f50jW-AuT0"" calls 789",2022-04-28T01:37:04.642Z,165110982464200
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:37:02.164Z,165110982216400
"""Mohammad M @ xHiJmE_Qdf"" raises to 789",2022-04-28T01:37:01.193Z,165110982119300
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:36:55.028Z,165110981502800
"""Siamak @ XGXRtKsbbo"" posts a big blind of 100",2022-04-28T01:36:49.632Z,165110980963209
"Dead Small Blind",2022-04-28T01:36:49.632Z,165110980963208
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (6425) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (5871) | #3 ""Saeed @ f50jW-AuT0"" (7185) | #9 ""Siamak @ XGXRtKsbbo"" (13605) | #10 ""Shohreh @ UA4oSZwjWd"" (43914)",2022-04-28T01:36:49.632Z,165110980963202
"-- starting hand #32  (No Limit Texas Hold'em) (dealer: ""Saeed @ f50jW-AuT0"") --",2022-04-28T01:36:49.632Z,165110980963201
"The player ""Hossein @ casYoi_zZN"" quits the game with a stack of 0.",2022-04-28T01:36:49.632Z,165110980963200
"-- ending hand #31 --",2022-04-28T01:36:43.621Z,165110980362101
"""Shohreh @ UA4oSZwjWd"" collected 16468 from pot with Three of a Kind, 7's (combination: 7â™ , 7â™¦, 7â™£, Kâ™¥, Qâ™¥)",2022-04-28T01:36:43.621Z,165110980362100
"River: 7â™¦, 7â™£, Qâ™¥, 6â™  [Kâ™¥]",2022-04-28T01:36:39.526Z,165110979952600
"Turn: 7â™¦, 7â™£, Qâ™¥ [6â™ ]",2022-04-28T01:36:35.510Z,165110979551000
"""Shohreh @ UA4oSZwjWd"" shows a 7â™ , 9â™¦.",2022-04-28T01:36:31.415Z,165110979141501
"""Hossein @ casYoi_zZN"" shows a Aâ™¦, Aâ™ .",2022-04-28T01:36:31.415Z,165110979141500
"""Saeed @ f50jW-AuT0"" folds",2022-04-28T01:36:30.512Z,165110979051200
"""Shohreh @ UA4oSZwjWd"" calls 6859",2022-04-28T01:36:14.664Z,165110977466400
"""Hossein @ casYoi_zZN"" raises to 6859 and go all in",2022-04-28T01:36:04.599Z,165110976459900
"""Saeed @ f50jW-AuT0"" bets 500",2022-04-28T01:36:01.926Z,165110976192600
"Flop:  [7â™¦, 7â™£, Qâ™¥]",2022-04-28T01:35:54.094Z,165110975409400
"""Saeed @ f50jW-AuT0"" calls 650",2022-04-28T01:35:53.221Z,165110975322100
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:35:52.281Z,165110975228100
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:35:50.485Z,165110975048500
"""Shohreh @ UA4oSZwjWd"" calls 650",2022-04-28T01:35:49.460Z,165110974946000
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:35:45.759Z,165110974575900
"""Hossein @ casYoi_zZN"" raises to 650",2022-04-28T01:35:43.334Z,165110974333400
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:35:39.692Z,165110973969200
"""Amin ðŸª“ @ q7yik-c0PC"" calls 100",2022-04-28T01:35:38.388Z,165110973838800
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:35:36.868Z,165110973686800
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:35:33.750Z,165110973375000
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:35:31.078Z,165110973107800
"""Hossein @ casYoi_zZN"" posts a big blind of 100",2022-04-28T01:35:28.255Z,165110972825509
"""Saeed @ f50jW-AuT0"" posts a small blind of 50",2022-04-28T01:35:28.255Z,165110972825508
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (6525) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (5971) | #3 ""Saeed @ f50jW-AuT0"" (8335) | #8 ""Hossein @ casYoi_zZN"" (7509) | #9 ""Siamak @ XGXRtKsbbo"" (13705) | #10 ""Shohreh @ UA4oSZwjWd"" (34955)",2022-04-28T01:35:28.255Z,165110972825501
"-- starting hand #31  (No Limit Texas Hold'em) (dealer: ""Amin ðŸª“ @ q7yik-c0PC"") --",2022-04-28T01:35:28.255Z,165110972825500
"-- ending hand #30 --",2022-04-28T01:35:22.157Z,165110972215702
