entry,at,order
"""Saeed @ f50jW-AuT0"" collected 7000 from pot with Straight, 5 High (combination: 5â™ , 4â™¥, 3â™¥, 2â™ , Aâ™¥)",2022-04-28T01:35:22.157Z,165110972215701
"""Saeed @ f50jW-AuT0"" shows a 4â™¥, 2â™ .",2022-04-28T01:35:22.157Z,165110972215700
"""Hossein @ casYoi_zZN"" calls 2000",2022-04-28T01:35:21.342Z,165110972134200
"""Saeed @ f50jW-AuT0"" bets 2000",2022-04-28T01:35:13.607Z,165110971360700
"River: 7â™¦, Aâ™¥, 5â™ , 3â™¥ [8â™¥]",2022-04-28T01:35:08.149Z,165110970814900
"""Saeed @ f50jW-AuT0"" calls 750",2022-04-28T01:35:07.282Z,165110970728200
"""Hossein @ casYoi_zZN"" bets 750",2022-04-28T01:35:05.588Z,165110970558800
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:35:01.190Z,165110970119000
"Turn: 7â™¦, Aâ™¥, 5â™  [3â™¥]",2022-04-28T01:34:58.938Z,165110969893800
"""Saeed @ f50jW-AuT0"" calls 500",2022-04-28T01:34:58.037Z,165110969803700
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:34:54.771Z,165110969477100
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:34:53.848Z,165110969384800
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:34:50.354Z,165110969035400
"""Hossein @ casYoi_zZN"" bets 500",2022-04-28T01:34:48.012Z,165110968801200
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:34:43.056Z,165110968305600
"""Amin ðŸª“ @ q7yik-c0PC"" checks",2022-04-28T01:34:42.118Z,165110968211800
"Flop:  [7â™¦, Aâ™¥, 5â™ ]",2022-04-28T01:34:38.938Z,165110967893800
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:34:38.039Z,165110967803900
"""Amin ðŸª“ @ q7yik-c0PC"" calls 100",2022-04-28T01:34:36.295Z,165110967629500
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:34:35.001Z,165110967500100
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:34:32.398Z,165110967239800
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:34:31.479Z,165110967147900
"""Hossein @ casYoi_zZN"" calls 100",2022-04-28T01:34:28.418Z,165110966841800
"""Saeed @ f50jW-AuT0"" posts a big blind of 100",2022-04-28T01:34:24.927Z,165110966492709
"""Amin ðŸª“ @ q7yik-c0PC"" posts a small blind of 50",2022-04-28T01:34:24.927Z,165110966492708
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (6525) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (6071) | #3 ""Saeed @ f50jW-AuT0"" (4685) | #8 ""Hossein @ casYoi_zZN"" (10859) | #9 ""Siamak @ XGXRtKsbbo"" (13805) | #10 ""Shohreh @ UA4oSZwjWd"" (35055)",2022-04-28T01:34:24.927Z,165110966492701
"-- starting hand #30  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T01:34:24.927Z,165110966492700
"-- ending hand #29 --",2022-04-28T01:34:21.925Z,165110966192502
"""Saeed @ f50jW-AuT0"" collected 3000 from pot",2022-04-28T01:34:21.925Z,165110966192501
"Uncalled bet of 900 returned to ""Saeed @ f50jW-AuT0""",2022-04-28T01:34:21.925Z,165110966192500
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:34:21.005Z,165110966100500
"""Saeed @ f50jW-AuT0"" bets 900",2022-04-28T01:33:57.995Z,165110963799500
"River: Kâ™¥, Kâ™¦, Qâ™ , 5â™¦ [7â™¦]",2022-04-28T01:33:52.916Z,165110963291600
"""Hossein @ casYoi_zZN"" checks",2022-04-28T01:33:52.091Z,165110963209100
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:33:48.722Z,165110962872200
"Turn: Kâ™¥, Kâ™¦, Qâ™  [5â™¦]",2022-04-28T01:33:47.508Z,165110962750800
"""Saeed @ f50jW-AuT0"" calls 900",2022-04-28T01:33:46.588Z,165110962658800
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:33:44.183Z,165110962418300
"""Hossein @ casYoi_zZN"" bets 900",2022-04-28T01:33:28.309Z,165110960830900
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:33:22.611Z,165110960261100
"Flop:  [Kâ™¥, Kâ™¦, Qâ™ ]",2022-04-28T01:33:19.156Z,165110959915600
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:33:18.320Z,165110959832000
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:33:15.853Z,165110959585300
"""Shohreh @ UA4oSZwjWd"" calls 350",2022-04-28T01:33:14.787Z,165110959478700
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:33:13.881Z,165110959388100
"""Hossein @ casYoi_zZN"" calls 350",2022-04-28T01:33:06.811Z,165110958681100
"""Saeed @ f50jW-AuT0"" raises to 350",2022-04-28T01:33:05.571Z,165110958557100
"""Amin ðŸª“ @ q7yik-c0PC"" posts a big blind of 100",2022-04-28T01:33:00.741Z,165110958074109
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 50",2022-04-28T01:33:00.741Z,165110958074108
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (6575) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (6171) | #3 ""Saeed @ f50jW-AuT0"" (2935) | #8 ""Hossein @ casYoi_zZN"" (12109) | #9 ""Siamak @ XGXRtKsbbo"" (13805) | #10 ""Shohreh @ UA4oSZwjWd"" (35405)",2022-04-28T01:33:00.741Z,165110958074101
"-- starting hand #29  (No Limit Texas Hold'em) (dealer: ""Shohreh @ UA4oSZwjWd"") --",2022-04-28T01:33:00.741Z,165110958074100
"-- ending hand #28 --",2022-04-28T01:32:54.699Z,165110957469903
"""Saeed @ f50jW-AuT0"" shows a 10â™£, 9â™ .",2022-04-28T01:32:54.699Z,165110957469902
"""Shohreh @ UA4oSZwjWd"" collected 10300 from pot with Full House, 8's over 4's (combination: 8â™£, 8â™¥, 8â™¦, 4â™ , 4â™£)",2022-04-28T01:32:54.699Z,165110957469901
"""Shohreh @ UA4oSZwjWd"" shows a 8â™£, 4â™ .",2022-04-28T01:32:54.699Z,165110957469900
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:32:53.872Z,165110957387200
"""Shohreh @ UA4oSZwjWd"" calls 2500",2022-04-28T01:32:52.394Z,165110957239400
"""Saeed @ f50jW-AuT0"" raises to 2500",2022-04-28T01:32:50.419Z,165110957041900
"""Amin ðŸª“ @ q7yik-c0PC"" calls 100",2022-04-28T01:32:46.898Z,165110956689800
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:32:45.437Z,165110956543700
"River: 8â™¥, 8â™¦, Qâ™¦, Jâ™£ [4â™£]",2022-04-28T01:32:41.335Z,165110956133500
"""Amin ðŸª“ @ q7yik-c0PC"" calls 1400",2022-04-28T01:32:40.504Z,165110956050400
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:32:27.933Z,165110954793300
"""Shohreh @ UA4oSZwjWd"" calls 1400",2022-04-28T01:32:24.186Z,165110954418600
"""Saeed @ f50jW-AuT0"" raises to 1400",2022-04-28T01:32:16.427Z,165110953642700
"""Amin ðŸª“ @ q7yik-c0PC"" calls 100",2022-04-28T01:32:12.207Z,165110953220700
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:32:10.420Z,165110953042000
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:32:09.146Z,165110952914600
"Turn: 8â™¥, 8â™¦, Qâ™¦ [Jâ™£]",2022-04-28T01:32:06.705Z,165110952670500
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:32:05.840Z,165110952584000
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:32:04.848Z,165110952484800
"""Amin ðŸª“ @ q7yik-c0PC"" calls 100",2022-04-28T01:32:03.830Z,165110952383000
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:32:02.181Z,165110952218100
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:32:00.268Z,165110952026800
"Flop:  [8â™¥, 8â™¦, Qâ™¦]",2022-04-28T01:31:55.697Z,165110951569700
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:31:54.872Z,165110951487200
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:31:52.934Z,165110951293400
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:31:51.979Z,165110951197900
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:31:51.055Z,165110951105500
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:31:47.088Z,165110950708800
"""Amin ðŸª“ @ q7yik-c0PC"" calls 100",2022-04-28T01:31:46.145Z,165110950614500
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 100",2022-04-28T01:31:44.479Z,165110950447909
"""Shohreh @ UA4oSZwjWd"" posts a small blind of 50",2022-04-28T01:31:44.479Z,165110950447908
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (6875) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (7871) | #3 ""Saeed @ f50jW-AuT0"" (7035) | #8 ""Hossein @ casYoi_zZN"" (12109) | #9 ""Siamak @ XGXRtKsbbo"" (13905) | #10 ""Shohreh @ UA4oSZwjWd"" (29205)",2022-04-28T01:31:44.479Z,165110950447901
"-- starting hand #28  (No Limit Texas Hold'em) (dealer: ""Siamak @ XGXRtKsbbo"") --",2022-04-28T01:31:44.479Z,165110950447900
"""Shohreh @ UA4oSZwjWd"" shows a 5â™¦, 7â™£.",2022-04-28T01:31:41.389Z,165110950138900
"-- ending hand #27 --",2022-04-28T01:31:37.875Z,165110949787502
"""Siamak @ XGXRtKsbbo"" collected 1800 from pot with Flush, Qc High (combination: Qâ™£, Jâ™£, 8â™£, 5â™£, 2â™£)",2022-04-28T01:31:37.875Z,165110949787501
"""Siamak @ XGXRtKsbbo"" shows a Qâ™£, 2â™£.",2022-04-28T01:31:37.875Z,165110949787500
"""Shohreh @ UA4oSZwjWd"" calls 350",2022-04-28T01:31:37.046Z,165110949704600
"""Siamak @ XGXRtKsbbo"" raises to 350",2022-04-28T01:31:35.682Z,165110949568200
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:31:31.982Z,165110949198200
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:31:28.500Z,165110948850000
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:31:25.821Z,165110948582100
"River: Jâ™£, 8â™¦, 5â™£, 8â™£ [6â™¥]",2022-04-28T01:31:23.463Z,165110948346300
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:31:22.645Z,165110948264500
"""Saeed @ f50jW-AuT0"" folds",2022-04-28T01:31:21.222Z,165110948122200
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:31:19.756Z,165110947975600
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:31:16.800Z,165110947680000
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:31:14.503Z,165110947450300
"Turn: Jâ™£, 8â™¦, 5â™£ [8â™£]",2022-04-28T01:31:11.039Z,165110947103900
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:31:10.224Z,165110947022400
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:31:09.310Z,165110946931000
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:31:08.030Z,165110946803000
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:31:06.121Z,165110946612100
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:31:04.158Z,165110946415800
"Flop:  [Jâ™£, 8â™¦, 5â™£]",2022-04-28T01:31:01.840Z,165110946184000
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:31:00.952Z,165110946095200
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:30:58.612Z,165110945861200
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:30:57.643Z,165110945764300
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:30:41.753Z,165110944175300
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:30:40.779Z,165110944077900
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:30:39.906Z,165110943990600
"""Shohreh @ UA4oSZwjWd"" posts a big blind of 100",2022-04-28T01:30:37.926Z,165110943792609
"""Siamak @ XGXRtKsbbo"" posts a small blind of 50",2022-04-28T01:30:37.926Z,165110943792608
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (7175) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (7871) | #3 ""Saeed @ f50jW-AuT0"" (7235) | #8 ""Hossein @ casYoi_zZN"" (12109) | #9 ""Siamak @ XGXRtKsbbo"" (12755) | #10 ""Shohreh @ UA4oSZwjWd"" (29855)",2022-04-28T01:30:37.926Z,165110943792601
"-- starting hand #27  (No Limit Texas Hold'em) (dealer: ""Hossein @ casYoi_zZN"") --",2022-04-28T01:30:37.926Z,165110943792600
"-- ending hand #26 --",2022-04-28T01:30:35.015Z,165110943501502
"""Saeed @ f50jW-AuT0"" collected 400 from pot",2022-04-28T01:30:35.015Z,165110943501501
"Uncalled bet of 400 returned to ""Saeed @ f50jW-AuT0""",2022-04-28T01:30:35.015Z,165110943501500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:30:34.134Z,165110943413400
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:30:28.496Z,165110942849600
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:30:27.580Z,165110942758000
"""Saeed @ f50jW-AuT0"" bets 400",2022-04-28T01:30:18.969Z,165110941896900
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:30:15.671Z,165110941567100
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:30:10.496Z,165110941049600
"""Hossein @ casYoi_zZN"" checks",2022-04-28T01:30:09.536Z,165110940953600
"Flop:  [6â™£, 4â™ , Jâ™ ]",2022-04-28T01:30:05.119Z,165110940511900
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:30:04.293Z,165110940429300
"""Hossein @ casYoi_zZN"" calls 100",2022-04-28T01:30:03.339Z,165110940333900
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:29:58.681Z,165110939868100
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:29:56.246Z,165110939624600
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:29:55.347Z,165110939534700
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:29:54.315Z,165110939431500
"""Siamak @ XGXRtKsbbo"" posts a big blind of 100",2022-04-28T01:29:49.522Z,165110938952209
"""Hossein @ casYoi_zZN"" posts a small blind of 50",2022-04-28T01:29:49.522Z,165110938952208
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (7175) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (7871) | #3 ""Saeed @ f50jW-AuT0"" (6935) | #8 ""Hossein @ casYoi_zZN"" (12209) | #9 ""Siamak @ XGXRtKsbbo"" (12855) | #10 ""Shohreh @ UA4oSZwjWd"" (29955)",2022-04-28T01:29:49.522Z,165110938952201
"-- starting hand #26  (No Limit Texas Hold'em) (dealer: ""Saeed @ f50jW-AuT0"") --",2022-04-28T01:29:49.522Z,165110938952200
"""Shohreh @ UA4oSZwjWd"" shows a Qâ™£, Kâ™ .",2022-04-28T01:29:45.153Z,165110938515300
"-- ending hand #25 --",2022-04-28T01:29:42.915Z,165110938291502
"""Saeed @ f50jW-AuT0"" collected 6935 from pot with Full House, 5's over A's (combination: 5â™ , 5â™¥, 5â™£, Aâ™¦, Aâ™ )",2022-04-28T01:29:42.915Z,165110938291501
"""Mohammad M @ xHiJmE_Qdf"" collected 6935 from pot with Full House, 5's over A's (combination: 5â™ , 5â™¥, 5â™£, Aâ™¥, Aâ™ )",2022-04-28T01:29:42.915Z,165110938291500
"River: 5â™ , Aâ™ , 5â™¥, 5â™£ [8â™¦]",2022-04-28T01:29:38.891Z,165110937889100
"Turn: 5â™ , Aâ™ , 5â™¥ [5â™£]",2022-04-28T01:29:34.781Z,165110937478100
"""Saeed @ f50jW-AuT0"" shows a 9â™ , Aâ™¦.",2022-04-28T01:29:30.690Z,165110937069002
"""Mohammad M @ xHiJmE_Qdf"" shows a Aâ™¥, Kâ™¦.",2022-04-28T01:29:30.690Z,165110937069001
"Uncalled bet of 240 returned to ""Mohammad M @ xHiJmE_Qdf""",2022-04-28T01:29:30.690Z,165110937069000
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:29:29.820Z,165110936982000
"""Saeed @ f50jW-AuT0"" calls 5007 and go all in",2022-04-28T01:29:28.900Z,165110936890000
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:29:27.938Z,165110936793800
"""Mohammad M @ xHiJmE_Qdf"" raises to 5247 and go all in",2022-04-28T01:29:26.108Z,165110936610800
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T01:29:23.347Z,165110936334700
"""Saeed @ f50jW-AuT0"" bets 500",2022-04-28T01:29:19.281Z,165110935928100
"Flop:  [5â™ , Aâ™ , 5â™¥]",2022-04-28T01:29:13.358Z,165110935335800
"""Shohreh @ UA4oSZwjWd"" calls 789",2022-04-28T01:29:12.510Z,165110935251000
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:29:10.567Z,165110935056700
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:29:09.571Z,165110934957100
"""Saeed @ f50jW-AuT0"" calls 789",2022-04-28T01:29:04.013Z,165110934401300
"""Amin ðŸª“ @ q7yik-c0PC"" calls 789",2022-04-28T01:29:03.059Z,165110934305900
"""Mohammad M @ xHiJmE_Qdf"" raises to 789",2022-04-28T01:29:01.802Z,165110934180200
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:28:57.936Z,165110933793600
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:28:56.176Z,165110933617600
"""Hossein @ casYoi_zZN"" posts a big blind of 100",2022-04-28T01:28:54.674Z,165110933467409
"""Saeed @ f50jW-AuT0"" posts a small blind of 50",2022-04-28T01:28:54.674Z,165110933467408
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (6036) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (8660) | #3 ""Saeed @ f50jW-AuT0"" (5796) | #8 ""Hossein @ casYoi_zZN"" (12309) | #9 ""Siamak @ XGXRtKsbbo"" (12955) | #10 ""Shohreh @ UA4oSZwjWd"" (31244)",2022-04-28T01:28:54.674Z,165110933467401
"-- starting hand #25  (No Limit Texas Hold'em) (dealer: ""Amin ðŸª“ @ q7yik-c0PC"") --",2022-04-28T01:28:54.674Z,165110933467400
"""Mohammad M @ xHiJmE_Qdf"" shows a Aâ™£, Kâ™¦.",2022-04-28T01:28:52.186Z,165110933218600
"-- ending hand #24 --",2022-04-28T01:28:48.150Z,165110932815002
"""Shohreh @ UA4oSZwjWd"" collected 5969 from pot with Straight, Q High (combination: Qâ™¥, Jâ™¥, 10â™¥, 9â™ , 8â™¦)",2022-04-28T01:28:48.150Z,165110932815001
"""Shohreh @ UA4oSZwjWd"" shows a 7â™ , Qâ™¥.",2022-04-28T01:28:48.150Z,165110932815000
"""Mohammad M @ xHiJmE_Qdf"" calls 1492",2022-04-28T01:28:47.332Z,165110932733200
"""Shohreh @ UA4oSZwjWd"" bets 1492",2022-04-28T01:28:42.992Z,165110932299200
"River: Jâ™¥, 9â™ , 10â™¥, Jâ™¦ [8â™¦]",2022-04-28T01:28:38.267Z,165110931826700
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:28:37.386Z,165110931738600
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:28:35.842Z,165110931584200
"Turn: Jâ™¥, 9â™ , 10â™¥ [Jâ™¦]",2022-04-28T01:28:32.633Z,165110931263300
"""Shohreh @ UA4oSZwjWd"" calls 250",2022-04-28T01:28:31.756Z,165110931175600
"""Saeed @ f50jW-AuT0"" folds",2022-04-28T01:28:29.855Z,165110930985500
"""Mohammad M @ xHiJmE_Qdf"" raises to 250",2022-04-28T01:28:28.904Z,165110930890400
"""Shohreh @ UA4oSZwjWd"" bets 100",2022-04-28T01:28:25.052Z,165110930505200
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:28:22.870Z,165110930287000
"Flop:  [Jâ™¥, 9â™ , 10â™¥]",2022-04-28T01:28:21.125Z,165110930112500
"""Shohreh @ UA4oSZwjWd"" calls 745",2022-04-28T01:28:20.272Z,165110930027200
"""Saeed @ f50jW-AuT0"" calls 745",2022-04-28T01:28:17.453Z,165110929745300
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:28:16.480Z,165110929648000
"""Mohammad M @ xHiJmE_Qdf"" raises to 745",2022-04-28T01:28:07.942Z,165110928794200
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:28:03.494Z,165110928349400
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:28:02.540Z,165110928254000
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:28:01.601Z,165110928160100
"""Saeed @ f50jW-AuT0"" posts a big blind of 100",2022-04-28T01:27:56.824Z,165110927682409
"""Amin ðŸª“ @ q7yik-c0PC"" posts a small blind of 50",2022-04-28T01:27:56.824Z,165110927682408
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (8623) | #2 ""Amin ðŸª“ @ q7yik-c0PC"" (8710) | #3 ""Saeed @ f50jW-AuT0"" (6541) | #8 ""Hossein @ casYoi_zZN"" (12309) | #9 ""Siamak @ XGXRtKsbbo"" (12955) | #10 ""Shohreh @ UA4oSZwjWd"" (27862)",2022-04-28T01:27:56.824Z,165110927682401
"-- starting hand #24  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T01:27:56.824Z,165110927682400
"-- ending hand #23 --",2022-04-28T01:27:50.812Z,165110927081203
"""Saeed @ f50jW-AuT0"" shows a 3â™ , 5â™¦.",2022-04-28T01:27:50.812Z,165110927081202
"""Mohammad M @ xHiJmE_Qdf"" collected 7278 from pot with Two Pair, K's & 7's (combination: Kâ™¦, Kâ™ , 7â™¥, 7â™£, Jâ™ )",2022-04-28T01:27:50.812Z,165110927081201
"""Mohammad M @ xHiJmE_Qdf"" shows a Kâ™¦, Kâ™ .",2022-04-28T01:27:50.812Z,165110927081200
"""Mohammad M @ xHiJmE_Qdf"" calls 2500",2022-04-28T01:27:49.942Z,165110926994200
"""Saeed @ f50jW-AuT0"" raises to 2500",2022-04-28T01:27:48.428Z,165110926842800
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:27:42.182Z,165110926218200
"River: 2â™¦, 7â™¥, 10â™ , 7â™£ [Jâ™ ]",2022-04-28T01:27:41.203Z,165110926120300
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:27:40.344Z,165110926034400
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:27:39.314Z,165110925931400
"Turn: 2â™¦, 7â™¥, 10â™  [7â™£]",2022-04-28T01:27:38.004Z,165110925800400
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:27:37.124Z,165110925712400
"""Mohammad M @ xHiJmE_Qdf"" bets 100",2022-04-28T01:27:36.120Z,165110925612000
"Flop:  [2â™¦, 7â™¥, 10â™ ]",2022-04-28T01:27:33.701Z,165110925370100
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:27:32.815Z,165110925281500
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:27:25.779Z,165110924577900
"""Saeed @ f50jW-AuT0"" calls 789",2022-04-28T01:27:22.610Z,165110924261000
"""Amin ðŸª“ @ q7yik-c0PC"" folds",2022-04-28T01:27:21.614Z,165110924161400
"""Mohammad M @ xHiJmE_Qdf"" raises to 789",2022-04-28T01:27:20.253Z,165110924025300
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:27:13.940Z,165110923394000
"""Siamak @ XGXRtKsbbo"" calls 100",2022-04-28T01:27:13.078Z,165110923307800
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:27:12.150Z,165110923215000
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:27:06.802Z,165110922680200
"""Amin ðŸª“ @ q7yik-c0PC"" posts a big blind of 100",2022-04-28T01:27:05.184Z,165110922518409
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 50",2022-04-28T01:27:05.184Z,165110922518408
